text,score,true_class,predicted_class
"Friday he has been granted a waiver and is eligible to transfer without sitting out a year. He intends to graduate and leave the program and announced his decision to leave on Twitter.
""Kentucky has allowed me to dream big and chase my dreams, but in order to get back on track with my personal goals I must make this tough decision to begin to build another foundation at another school,"" Gabriel wrote in the post. ""This is not an easy decision as I have many things going on in my life right now which made my decision even tougher but I need to make a decision and continue to focus on my future. My love and heart for Kentucky and the University will always be with me. Thank you to the University of Kentucky for allowing me to be a Wildcat!""
Gabriel's departure from the roster further depletes the roster. After the departure of the 2017-18 roster, which included five-star freshmen Hamidou Diallo and Kevin Knox along with former Kentucky star Shai Gilgeous-Alexander, the only scholarship player back on the roster from last year is point guard Quade Green.
Kentucky opened the season without E.J. Montgomery on the roster. He remains suspended indefinitely after being arrested in October and charged with operating a vehicle while intoxicated, possession of marijuana, and drug paraphernalia. P.J. Washington was suspended for the team's exhibition opener earlier this month.
A school spokesman has told the Lexington Herald-Leader that ""any eligibility issues are addressed by the NCAA,"" adding that there ""is no decision"" to be announced regarding Washington.
Junior college transfer Keldon Johnson is not considered a candidate to be ruled eligible to play this season and instead would redshirt before debuting for the Wildcats next year as a sophomore. He is expected to participate in practice.
Kentucky lost three recruits last spring, including two consensus top-25 players in the 2019 recruiting class. Zion Williamson, the presumptive preseason National Player of the Year, chose Duke instead. Darius Garland, the other star player in the '19 class, committed to Vanderbilt on Nov. 1",0.9293830990791321,1,1
"Happy Friday once again and welcome to Super Bowl LII weekend.
The New England Patriots will play the Philadelphia Eagles Sunday evening in Minneapolis, MN in Super Bowl LII and if you’re like me, you’re praying for an asteroid to hit Earth in the next 48 hours. Assuming that doesn’t happen, I suppose all of us fans of the Pittsburgh Steelers should probably be pulling for the Eagles to upset the Patriots.
I plan on sitting back on Sunday and eating 50 wings ahead of the Super Bowl getting underway.
We’ll have a game thread going on Sunday as well and invite all of you to participate in it. I might even run a contest ahead of time.
Enough chit chat, below are your Friday night five questions and I hope several of you have time to answer each one of them along with the two bonus questions in the comment section below.
Peace and love, peace and love! Have a safe Super Bowl weekend.
Go Eagles!
1 – Name one team from the AFC and NFC that did not make the playoffs this season that will do so next season. Also, name one team from the AFC and NFC that made the playoffs this season that won’t make it next season.
2 – Where will quarterback Kirk Cousins be playing in 2018?
3 – Over/under 22.5 total completions for Eagles quarterback Nick Foles in Super Bowl LII?
4 – The result of the Super Bowl LII coin-flip will be heads or tails?
5 – Over/under 74.5 receiving yards for Patriots tight end Rob Gronkowski in Super Bowl LII?
Bonus #1 – For 8 points, without going over the actual number, what will the combined total be of points scored plus explosive plays of 20 yards or longer plus total turnovers?
Bonus #2 – Will former Steelers guard Alan Faneca be voted into the Pro Football Hall of Fame Saturday night?
Recap of Senior Bowl Week Friday Night Questions:
Question 1 – An optimistic response of 14 yes; believe that a long-term contract will be signed without having to tag Le’Veon Bell. Alan Tman even laid out the terms: $45 million over 3 years with $28 million guaranteed over 2 years. It would be spread this way: 18-15-12. The 11 naysayers don’t see the Steelers offering more than last year nor Bell taking an offer he has already turned down. Stay tuned.
Question 2 – Alabama LB Rashaan Evans is the Senior Bowl player that we would most like to see in a Steelers uniform. He got 5 votes. Next with 3 votes is Oklahoma LB Ogbonnia Okoronkwo. Six players got 2 votes each: Texas A & M Safety Armani Watts; UCF LB Shaquem Griffin; Hawaii Safety Trayvon Henderson; Colorado State WR Michael Gallup; USC LB Uchenna Nwoso; & San Diego State RB Rashaad Penny. Texas DT Poona Ford & Oklahoma QB Baker Mayfield each got one mention. Dave Bryan’s version 1.0 mock draft and Alex Kozora’s Senior Bowl mock draft both mention at least one of your senior bowl favorites.
Question 3 – Although 18 indicated that they would watch XFL compared to 7 who said no – the support was rather soft when looking at the comments such as Mike Manzo’s, “Only if I’m walking past the tv and it’s on.”
Question 4 – The first question worth points this week. With the Killer B’s playing we thought that Ben, Brown & Bell would rack up some fantasy points. Our median response was 23 points scored with all that talent out there. A killer B did score some fantasy points, but it was Chris Boswell who saved the Steelers from being goose egged. Darth Blount 47 low balled his prediction and pegged it at 6 points. The next closest was a couple people with 14. Well done!
Question 5 – The killer B’s did contribute to the longest touchdown in this year’s Pro Bowl. Ben Roethlisberger’s pick-6 pass was returned for 79 yards and Wes Lee pegged that for 10 points. Well done!
This week is the last opportunity to unseat Alan Tman who has been in first place since Week 8! This is a big weekend for the NFL since the latest class of the Hall of Fame will be announced along with the MVP and offensive & defensive players of the year will be announced. It was already revealed that Tom Brady won the MVP since someone caught a photo of his acceptance speech but perhaps Antonio Brown will get the offensive player of the year. This may also be Alan Faneca’s year to receive the Gold Jacket.
Leaderboard after Senior Bowl Week:
1st Place – Alan Tman with 48.5 points (leader since Week 8!)
2nd Place – Darth Blount 47 with 43.5 points (positioned himself to unseat Alan)
3rd Place – DirtDawg1964 with 43 points (goosed in senior bowl week; needs big finish)
4th Place – Wes Lee with 41.5 points (wasn’t on the leaderboard 3 weeks ago!)
5th Place – LucasY59 with 41 points (Dropped 2 spots but can still do it with a kick at the end)
6th – Matt Manzo with 39 points (needs to score some big points this last week)
7th – (tie) Chris92021 & Jaybird with 38.5 points (Who wants it?)
9th Place – (tie) Marcel Chris Chauvet & Josh Cummings with 36.5 (Looking to finish strong!)
11th Place – Kevin Schwartz with 35.5 points (got to play to win!)
12th Place – SJT63 with 35 points (Lost at Sea)
13th Place – Jeff McNeil with 34.5 points (down another notch)
14th Place – heath miller 33.5 points (Coming out of retirement)
15th Place – Reader783 with 33 points (Oh Brother, where art thou?)
16th Place – (tie) Pittfan, Phil Brennenman II & SkoolHouseRoxx with 32 points (Marooned)
19th Place –19th Place – Michael Mosgrove with 30.5 points (Yoi!)
20th Place – J. with 28.5 points (Has Alan Tman right where he wants him.)",1.0797101259231567,0,1
"you’ve been watching every game all season long.
Well, the wait is almost over.
We have reached the final Sunday of the 2017-2018 NFL season and on Monday, I will provide the links to my Super Bowl prop bets and I may even have a couple of additional bets.
I know this for sure though — there will be more bets on the Super Bowl than I’ve ever made on a single sporting event.
And to be honest, the number will be significantly higher than what I have ever made on a sporting event.
Super Bowl props are the best to me — my favorite prop betting market.
I bet a few sports, but I am not a “sports” bettor. I love NFL, and Super Bowl props are my niche.
I get my best value — and my best payouts — in betting on the NFL.
For more than half of Super Bowl week, I’ve been working to complete 132 different prop bets, and I’ve been getting the odds together for my players.
That’s right, my players.
Most of my Super Bowl bets are available to my clients (subscription and one-time fees) and the rest are available here for free.
But even this year, I’m not sure I would have ever put this much time and effort into my NFL Super Bowl prop betting service without the success and encouragement I’ve had throughout Super Bowl week.
This is my 7th Super Bowl, 11th year in the business and I have to tell you, I’m more excited about Super Bowl Sunday than ever before.
I had a few bets on Super Bowl LI and I actually won a 6-figure bet.
But last year, I was so busy working on this year’s Super Bowl bets that I barely made time to wager on the Super Bowl.
That was a mistake, because I wasn’t able to enjoy the game as much as I should have.
And my business model that year was pretty much a failure.
This year has been different for me and the Super Bowl LII edition of my NFL prop betting system is an improvement on last year’s bets.
I’m getting a ton of positive feedback from my clients this year and it is a fun week of wagering for everyone.
",0.8419497609138489,1,1
"BEIJING, May 31 (Reuters) - China's vast manufacturing sector grew at the fastest pace in eight months in May, blowing past expectations and easing concerns about an economic slowdown even as risks from trade tensions with the United States and a crackdown on debt point to a bumpy ride ahead.
The official Purchasing Managers' Index (PMI) released on Thursday rose to 51.9 in May, from 51.4 in April, and remained well above the 50-point mark that separates growth from contraction for the 22nd straight month.
Analysts surveyed by Reuters had forecast the reading would dip slightly to 51.3.
Production expanded at the fastest rate in six months in May while growth in new orders rose to an 8-month high, helped by rising commodities prices.
The strong manufacturing sector readings defy concerns about an expected loss of momentum in the world's second-biggest economy, as policymakers navigate debt risks and rocky trade relations with the United States.
In particular, export orders improved from the previous month. Some economists suspect that Chinese firms have been front-loading shipments due to the Sino-U.S. trade frictions.
On the whole, however, economists were sceptical of the sustainability of industrial sector strength, suggesting the broader economy will face pressure over coming months.
""We doubt this strength will be sustained for long given that it appears to mostly reflect a temporary boost to industrial output from the easing of pollution controls rather than a turnaround in underlying demand,"" said Julian Evans-Pritchard, Senior China Economist at Capital Economics, in a note after the data release.
Nomura analysts were also of the view the strong PMI readings will be short-lived, saying ""the growth of end-demand, such as infrastructure and property investment, has slumped in recent months, due at least in part to the government´s deleveraging efforts.""
SMALL FIRMS FACE FUNDING PRESSURES
Beijing has been tightening controls on riskier investments, the shadow banking business and speculation in the property sector, but has been keen to keep the broad economy well funded.
The industrial sector, a key source of jobs, remained in healthy shape, with profits growing at their fastest pace in six months, underpinned by continued strength in the steel sector.
But the latest survey showed that more manufacturers were concerned about tightening in funding over recent months, with 40.1 percent of all firms polled raising the issue in May, according to Zhao Qinghe, an official with the statistics bureau.
""Big cost pressure is still one of the major problems facing Chinese manufacturers these days,"" said Zhao.
Activity of small firms contracted in May after expanding the previous month while both big and medium-sized companies all posted positive growth.
Hi-tech manufacturing activity rose to 54.8 in May, up from April's 53.8, despite pending U.S. tariff list under its intellectual property probe and restrictions on Chinese investments in the U.S.
Washington said on Tuesday that it was moving forward with its threat to apply tariffs on Chinese imports worth up to $50 billion, reviving fresh worries of a trade war between the world's two biggest economies. Trade tensions had ebbed only recently after Beijing pledged to buy more from the United States.
China's economy grew at a slightly faster-than-expected pace of 6.8 percent in the first quarter. However, signs of stress were evident with investment growth slowing to a near 20-year low in April and growth in retail sales sliding.
Boosted by government infrastructure spending, a resilient housing market and unexpected strength in exports, China's manufacturers helped the economy deliver strong growth last year.
Economists still expect China's economic growth to slow to 6.5 percent this year from 6.9 percent in 2017, citing rising borrowing costs, tougher limits on industrial pollution and a crackdown on local governments' spending to keep their debt levels in check.
A sister survey showed growth in China's service sector also picked up pace in May, with the official non-manufacturing Purchasing Managers' Index (PMI) edging up to 54.9 from 54.8 the previous month.
A sub-reading for construction activity, a major driver of growth in 2017, stood at 60.1 in May, down from 60.6 in April.
Chinese policymakers are counting on growth in services and consumption to rebalance their economic growth model from its heavy reliance on investment and exports. The services sector now accounts for over half of the economy, with rising wages giving Chinese consumers more spending clout.
A composite PMI covering both the manufacturing and services activity rose to 54.6 in May, from April's 54.1.
(Reporting by Stella Qiu and Ryan Woo Editing by Shri Navaratnam)",0.9795373678207397,0,1
"as trade tensions with the United States simmer.
The official purchasing managers' index (PMI) was the highest since September 2017, the data from the National Bureau of Statistics showed.
A separate PMI from private sector research firm Caixin/Markit was due later on Thursday, with a reading of 50 expected after the flash PMI of 50.2 last month.
The solid official PMI could also put pressure on the central bank to not cut borrowing costs too soon to support the slowing economy, as that may make it difficult to continue controlling asset bubbles in the financial sector, analysts said.
""I think it will make the PBOC (People's Bank of China) and policymakers a bit more cautious with regards to monetary easing. It will make them hesitant to do more stimulus,"" said Hao Zhou, emerging market economist at Commerzbank.
Analysts were already saying China's economy was showing signs of stabilising after a rough patch, with industrial output and investment both outperforming expectations in April and setting up for a strong second quarter.
China's economy grew 6.4 percent year-on-year in January-March, slightly above market expectations and the weakest in a decade but the trade war is seen as only one of the risks as the world's second-biggest economy struggles to transition towards new growth drivers.
A slew of stimulus measures unveiled by China in late 2016 and early 2017, including some US$450 billion in infrastructure spending, has helped to revive the economy but it faces more headwinds in 2019 from slower domestic demand and faltering exports, even as growth stabilises.
The official manufacturing PMI was the highest since September 2017, coming in at 50.8, above the 50.5 mark forecast in a Reuters poll and the 50.5 reading in April. The May reading was also the highest since the survey began in January 2004.
The PMI released on Thursday does not include data from Hubei province, which reported the highest number of COVID-19 cases outside China's ep",0.8796698451042175,1,1
"THE best thing about readers submitting their own memories of old Dewsbury is that their recollections often remind us of things we may have forgotten.
Their reminiscences also prompts other readers to come forward with their memories, and soon, week after week, we are able to record some fascinating pieces of social history.
BATLEY JAZZ CLUB: The smallish man in the middle is John Kilburn. The man behind him looking as though he is resting his head on him is John Cooper. Tony Hudson is at the right of them in the white shirt and dark tie making an equal triangle of heads. Barry Jackson is on the extreme left.
The other week, former Hanging Heaton milkman, Ronnie Ellis, delighted readers with his memories of the days when he and his dad had a milk round in Batley Carr.
He mentioned the many pubs which once existed there and also the shops and mills, which got a response from other readers eager to share their memories of Batley Carr.
Peter Gibbard last week wrote about the bomb which blew up his house in Old Bank Road, Dewsbury, during the Second World War.
Others have since written about another bomb which fell in Wakefield Road, killing a man working at Ridings Pit.
There was also another bomb dropped in Savile Town round about the same time which resulted in other fatalities.
It seemed enemy planes were trying to blow up the railway goods yard which once stood on land where stores like Sainsbury’s now stand.
Hopefully, I will be able to research more details of these tragedies and include them in forthcoming articles, all thanks to readers coming forward with their memories..
This week I received an email from Tony Hudson, a former Wheelwright Grammar School boy, who now lives in South Africa.
He remembers the rich culture which once existed in Dewsbury, and sends this delightful picture of a group of “Likely Lads” enjoying a night out at Batley Jazz Club.
Tony contacted me after reading Ronnie Ellis’s memories of Batley Carr which made him remember all the times he walked through this village on his way to his father’s place of work – A.N Cook – in Bradford Road.
Tony was born in Staincliffe in 1936 and moved to Mirfield when he was four years old, later attending Wheelwright Grammar School.
He did, however, have a strong connection with Batley Carr where his father, Eric Hudson, was a partner in the textile company of A.N Cook.
Many people who walked on Bradford Road in those days will also remember the firm.
I certainly do because I was always entranced by the lovely leaded window on which was inscribed the name A.N. Cook.
How many times did I wonder what these initials stood for, and now I know, thanks to Tony. They were the initials of his godfather, Arthur Norman Cook.
Tony writes: “It was with a certain degree of nostalgia that I read Margaret Watson’s article about Ronnie Ellis’s memories of Batley Carr.
“My schooling commenced at Dewsbury Wheelwright Grammar School in the kindergarten class which was situated in the girl’s grammar school. This later moved down the road to the boy’s school in Birkdale Road.
“It was from here that after school I used to cross over Halifax Road and wend my way down to my dad’s company in Batley Carr.
“After work, as a real treat, he would take me down to the Playhouse Cinema in Dewsbury where we had high tea in the cafe there.
“It comprised mainly of beans on toast or egg and chips, a real treat at that time served by a waitress in the standard black dress and white apron.
“After tea dad would take me into the cinema to watch the likes of Betty Grable and Harry James or early Abbot and Costello films.
“I remember some of the places I used to visit as I would walk from Dewsbury along Bradford Road.
“The first shop I came to was an “outdoor living” shop that sold tents of all shapes and sizes, primus stoves, knives, everything one would need to go camping.
“From this shop, for my birthday, I was bought a small ridge tent in which I spent many happy hours camping on our lawn.
“Just past this shop on the left side of the road was the company of S. Beaumont, another of our family friends.
“Apart from the textile activity in Batley Carr, there was also the cycle shop of Bill Hargreaves who had an original Penny Farthing cycle outside his shop, and I always wondered if anyone knew how to ride it.
“As I grew older our school modified our hours of attendance which meant we had Tuesday and Thursday afternoons free, but had to make this up by attending on Saturday morning.
“A crowd from our form used to go to the roller skating rink on a Tuesday afternoon. It was closed on Thursday afternoon for skating as it was being prepared for the evening function –wrestling.
“Stars at that time were Jack Pye, Hassan ali Bey, The Farmer and the Farmer’s Boy.
“This eventually came to an end when the building was sold and became the site for the Batley Variety Club.
“I remember while at school experiencing all kinds of music available locally from the Yorkshire Symphony Orchestra to brass band concerts and loud dance band music as I passed the record department f J W Thornes at the bottom of Daisy Hill.
“Best of all was a live session listening to the Johnny Dankworth Seven with an 18 year old Cleo Laine.
“This was above Burton’s Tailors in Batley. I guess the owners were jazz fans like me because I also heard Tito playing there with Terry Devon. How’s that for name dropping!
“From time to time I have to visit England and Dewsbury and I enjoy walking through the places I used to know and frequent.
“Even though times have changed I see that Dewsbury has kept pace of the times.”
l If you have memories and photographs to share, please contact me via email at tresham3@gmail.com.",0.9447131752967834,0,1
"their recollections, too.
Mrs Beryl Green sent me a memory of her time on Dewsbury Moor, when she lived in Woodthorne Lane.
She had been surprised when I mentioned the name of Mr Fred Firth in a column.
It was the name of a friend of her mother, who lived just up the road from the Green family.
""The name was also familiar to me from my time as a young teacher at the now demolished Mill Bank Infants School, where Mr Firth's family ran a bakery on Mill Bank Road.
""I remember taking my class there for a school trip and thinking what a great idea it was to actually take my charges into a bakery to see how bread was made.
""Another trip for the same class was on the train to York and, returning home, the boys were all singing a silly song all about the number 2, which I still can't get out of my head!
""Sadly I am now living many miles from Dewsbury and would love to hear from anyone else who remembers me or my family from that time.""
Mrs Anne Banks emailed me to say: ""My husband's grandfather, Arthur Banks, was also known as 'Curly', which, as a young man he was, complete with full head of curly hair.
""It seems he was an old school friend of Mr Firth's.
""I remember as a young girl having many conversations about the boys together, especially when visiting my aunties and uncles around Dewsbury.
""My husband has many fond memories of visiting his grandparents and the Firth family.""
Their recollections prompted Mr Ron Hirst to send me his own memory of Mr Firth.
""I was a great admirer and a schoolboy admirer, too, of the great Mr Firth,"" he said.
""He was an inspiration to those of us who were footballers but not good enough to turn professional, and he had a unique style.
""He gave the impression he was playing the game with his right foot, but all the goals went in with his left.
""He loved the game and always gave 100 per cent, as I have witnessed a number of times.
""He even managed to play for Halifax R",0.8413597941398621,1,1
"It turns out, the oyster aphrodisiac myth not be a myth at all. You may have heard that they'll get you in the mood because oysters are high in zinc, which is linked to high testosterone levels and in rats. I've also heard it's because eating an oyster is similar to giving oral sex to a woman, which I don't understand because I've definitely never done that in a Red Lobster. But as far as oysters leading to sex is concerned, there may be science to back this idea up.
New research from Harvard T.H. Chan School of Public Health, which looked at data of 501 couples who were trying to get pregnant, shows that eating seafood is linked to having more sex — and higher pregnancy rates. They study went on for four years, where couples were each followed for one year or until pregnancy was detected. And the results were clear — more seafood intake was associated with having more sex and fecundity — which essentially just means fertility or the ability to produce offspring. Say it with me: fecundity. More seafood, higher fecundity.
Basically, the research found that 92 percent of the couples who ate fish and shellfish at least twice a week were able to get pregnant within the year. They also found that those who ate the most fish and shellfish — to the tune of eight or more times a month — had a 22 percent higher rate of sexual activity than average. So if you're trying to get pregnant — or just have more sex life — you may want to pass the lobster.
The researchers actually didn't set out to prove the link between seafood and sexual intercourse, so the results were a shock to them too. ""We are not sure what exactly is driving this association,"" Audrey J. Gaskins, Sc.D., Research Associate at the T.H. Chan School of Public Health, tells Bustle. ""For example, the original reason why shellfish such as oysters were linked to increased libido was due to their high zinc content. Studies have shown that in humans, dietary zinc intake has a positive correlation with testosterone levels and in rats that zinc therapy improves sexual competence. However, given that we did not measure zinc intake in our study and zinc is found in many other foods other than seafood, we felt uncomfortable making this link in our study.""
Gaskin also says there's a possible behavioral explanation for the link. ""It is also possible that couples who consume higher amounts of seafood together share more meals and thus more time together (including nights) which may be a behavioral explanation for the association we observed with sexual activity,"" she says.
So now you know. But that's not the first time a link between food and sex has been proven. Take a look at some of the connections below.
1 Millennials Like Food As Much As Sex Andrew Zaeh for Bustle In 2016, a survey from Havas Worldwide and Market Probe International, of almost 12,000 adults of all ages, found that 54 percent of millennials believed that food is on the same level as sex. Millennials are far more likely to put food that high on the list than other generations — as only 42 percent of Baby Boomers said the same.
2 Guacamole Can Help You Hook Up Andrew Zaeh for Bustle Whether you're looking for love or sex, certain foods can help you get there. Zoosk, the dating platform, looked at 3,733,185 dating profiles and 364,609,566 first messages and found that food was often associated with a higher response rate. For example, mentioning guacamole in a message got you 114 percent more replies than not mentioning it. It really is the way to our hearts — and our everything else.
3 An Apple A Day Can Help Your Roll In The Hay Andrew Zaeh for Bustle This is one reason to get your five-a-day. Research published in the journal of Archives of Gynecology and Obstetrics found that apples can actually stimulate sexual arousal in women. The research found that apples can improve lubrication and overall sexual function. Just something to keep in mind the next time you're at the grocery store.
4 Men And Women Think About Sex More Than Food Andrew Zaeh for Bustle A 2011 study from psychologists at Ohio University found that women think about sex about once every 50 minutes, compared to men who think about it every 28 minutes. When it comes to food, women think about it every 62 minutes — while men tended to think about it every 38 minutes. So let me get this straight: Some women think about food less than once an hour? The average woman does? I have never met any of these women. I want to take my own poll about how many seconds pass between me thinking about bread. If I can get the number up to 20, I win.",0.9927206635475159,0,1
"testosterone production. And this article in Scientific American makes the case that oysters contain a cocktail of amino acids that act like Viagra and other drugs. The problem is, there's no solid evidence to support the claim that eating oysters will increase your sex drive—or help with erections.
We put out our own call to find you some oysters that are actually aphrodisiacs (not that we don't think they're delicious, because we think they're delicious). We found some at The Raw Kitchen and in the wild at Greenpoint Fish & Lobster in Brooklyn. The chef at the Raw Kitchen, Jessica Russo, told us that she's been known to give one to some of the most skeptical male customers who come in. He who would not be named, an owner of the shop, says they're his favorite. They're tiny—roughly half the size of a quarter—and a pretty pale grey. But their smooth, sweet taste is irresistible. They come from a farm in Maine that also supplies other restaurants around town, like Café Cluny. And while their reputation as an aphrodisiac isn't well known, we hope you'll find this recipe for Oysters Rockefeller irresistible, too.
4 fresh oysters
½ a slice white bread, crusts removed, then torn into pieces
3 tablespoons Pernod (or similar anise-based liquor)
2 tablespoons freshly grated lemon zest
½ tablespoon fresh lemon juice
Salt and freshly ground black pepper to taste
2 tablespoons butter, melted
1 tablespoon chopped parsley
In a blender, puree the bread with the remaining ingredients except for the butter and parsley. You should have a fine, smooth, and flavorful paste. Heat the butter in a skillet over medium-low heat. Add the oysters, cut side down. Let them cook until their edges are curling and then the liquid stops bubbling. Flip them and cook for a minute or two more. Pour the bread and herb mixture over the oysters. Cover and let cook for 1 minute. Serve with lemon",0.8178492784500122,1,1
"The logo of a Petronas fuel station is seen with the Petronas Twin Towers in the background in Kuala Lumpur, Malaysia. Picture taken February 10, 2016. REUTERS/Olivia Harris
SINGAPORE Malaysia's Petronas has pitched an estimated $1 billion stake in a prized upstream local gas project to potential bidders including Royal Dutch Shell (RDSa.L), ExxonMobil Corp (XOM.N), Thailand's PTT Exploration and Production (PTTEP.BK) and Japanese firms, sources familiar with the matter said.
If successful, the deal could mark Petronas' biggest upstream stake sale since oil prices started declining more than two years ago. Petronas is targeting lowering operating expenses, job cuts and project rollbacks to help it navigate through the low oil price environment.
Citing sources, Reuters reported in February that Petronas was considering selling a stake of as much as 49 percent in the SK316 offshore gas block in Malaysia's Sarawak state.
The state-owned oil and gas company has approached about a dozen prospective buyers including global oil majors and Asian firms focussed on Southeast Asia, said the sources, who declined to be identified as the talks are private.
They said Petronas has begun providing financial and operational data to the companies and expects to receive bids over the next few weeks.
""It's just what the environment is. Nobody wants to keep all the risk on their books,"" said Vikas Halan, senior credit officer, corporate finance group at Moody's, adding he viewed the move as a rebalancing of Petronas' portfolio.
""Petronas is the leader in the oil and gas space, especially on the gas side. The experience of getting or producing LNG and marketing LNG is quite an interesting one and Petronas becomes a logical choice for players,"" he said.
In a statement to Reuters, Petronas said that through its subsidiary, Petronas Carigali Sdn Bhd, it is looking for partners who can bring the technology and capabilities to explore, develop and efficiently operate the various fields and opportunities in the SK316 offshore gas block.
""We are confident that we will attract the right partners to maximise the potential value of these opportunities to help meet the world's growing oil and gas demand,"" Petronas said.
It was not immediately known what the individual companies' response to Petronas' approach was.
One financial source said a minority stake might not appeal to non-Asian oil majors but a decision to bid would depend on details of the stake being offered, valuations and the potential for long term partnerships with Petronas.
ExxonMobil declined to comment, while Shell referred the query to Petronas. A spokeswoman for PTTEP declined to comment on the deal but said the company was keen to invest in Southeast Asia because it had expertise in the region where costs and risks were low.
Gas from the NC3 field in the SK316 block feeds Malaysia's LNG export project, known as LNG 9, Petronas' joint venture with JX Nippon Oil & Energy Corp (5020.T) that began commercial production in January.
Petronas could use the funds from the stake sale to develop the Kasawari field in the same block. The field is one of the largest non-associated gas fields in Malaysia and has an estimated recoverable hydrocarbon resource of about three trillion standard cubic feet.
""Kasawari will require a significant capital investment to develop due to the high CO2 content,"" said Prasanth Kakaraparthi, senior upstream research analyst at consultancy Wood Mackenzie.
""In a lower-for-longer oil price world, it makes commercial sense for Petronas to farm down its interest and partner with companies that have innovative CO2 handling technology,"" he said.
Petronas put on hold plans to develop the field in 2015 after oil and gas prices fell, according to media reports.
(Reporting by Anshuman Daga and Gloystein Henning in SINGAPORE; Additional reporting by A. Ananthalakshmi in KUALA LUMPUR, Jessica Jaganathan in SINGAPORE, Satawasin Staporncharnchai in BANGKOK; Editing by Muralikumar Anantharaman)",0.9354838728904724,0,1
"ERS/Olivia Harris
KUALA LUMPUR - Petronas Dagangan Bhd, the downstream arm of state-run energy firm Petroliam Nasional Bhd (Petronas), said on Friday that its core net profit rose 25.4% last year, boosted by sales volume growth and a weaker ringgit.
The company, which is known as Petronas Dagangan, posted a profit of 1.51 billion ringgit ($365.4 million) in the year ended Dec. 31, compared with 1.20 billion ringgit a year ago, according to a statement on its website.
Petronas Dagangan's core net profit excludes exceptional items. It is expected to post higher profit for the first quarter of 2017, supported by higher sales and marketing activities, the statement added.
The company, which also operates the Petronas-owned BHPetrol fuel stations, increased volume in its domestic market by more than 3.6% to 3.75 million barrels of oil equivalent per day. In 2015, its volume was 3.63 million barrels of oil equivalent per day.
Petronas Dagangan's earnings were also boosted by lower costs from the weakening of the local currency.
The ringgit tumbled more than 20% against the US dollar last year, its worst performance since the Asian currency crisis in 1998.
For the first quarter of 2017, Petronas Dagangan expects its volume to grow by 12% as the company benefits from its retail expansion and the reintroduction of the Goods and Services Tax (GST) by the government in April 2015.
In 2016, Petronas Dagangan opened a 59-pump station in Langkawi and expects to open another 54 stations in the first quarter of 2017.
""It is our target to grow from 570 stations to 750 stations by the end of 2017. To-date, we have secured sites for 350 new stations. We are confident that by 2019, we will",0.832848846912384,1,1
"Dry conditions plagued Montana this summer, with multiple wildfires torching over 1 million acres throughout the state. The largest fire, the Lodgepole Complex fire, impacted over 270,000 acres. Recent rain and snow, and the forecast for continued precipitation, help to suppress the fires and provide welcome relief for Montana residents.
Fires aren't too uncommon in Montana, but this year's fire season has been different. Spring brought plenty of moisture from an abundant snow-pack and provided adequate moisture for grass growth. The moisture quickly depleting leaving most of the state in drought condition.
""Ranchers saw this as great grass and feed. Firefighters saw it as fuel,"" said Dennis Garcia, Farm Service Agency (FSA) county executive director for Glacier County, Montana. Garcia was activated to serve in the National Guard during the wildfire suppression efforts near Lolo, Montana.
FSA provides assistance to farmers and ranchers who have been impacted by natural disasters, including wildfires, by administering a suite of safety-net programs to help producers recover from eligible losses, such as the Livestock Indemnity Program, the Emergency Assistance for Livestock, Honeybees, and Farm-Raised Fish Program, and the Tree Assistance Program. The programs can assist farmers and ranchers who lost livestock, grazing land, fences or eligible trees, bushes and vines as a result of the qualifying natural disaster.
The Lolo Peak Fire, southwest of Lolo, Montana, has impacted over 53,000 acres. The National Guard was activated to help with evacuation efforts near the wildfire.
In addition, the FSA Emergency Conservation Program provides funding and technical assistance for farmers and ranchers to rehabilitate farmland damaged by natural disasters. Low-interest emergency loans are available to help producers recover from production and physical losses. Compensation is also available to producers who purchased coverage through the Noninsured Crop Disaster Assistance Program, which protects non-insurable crops (including native grass for grazing) against natural disasters that result in lower yields, crop losses or prevented planting.
Recommended Stories For You
As a result of the ongoing drought conditions, all Montana counties were approved for emergency haying and grazing of Conservation Reserve Program (CRP) acres. Due to drought and fire conditions, 53 of the state's 56 counties have been declared either primary or contiguous disaster areas.
""The short term impact is FSA can do a lot of good for producers. Producers can get some relief, fix fences and get feed purchased,"" Garcia said.
Garcia said hay donations came into the state from other areas to help out ranchers in need. Additionally, FSA employees from other states, including Missouri and Oklahoma, have spent time helping Montana producers enroll in FSA disaster programs.
""It is proof that the agriculture community is one big small town where you have a lot of folks that have camaraderie,"" he said.
Detailed information on all of these disaster assistance programs can be found online at: http://www.fsa.usda.gov/disaster. Or at the USDA Disaster Resource Center.
–FSA",0.9006359577178955,0,1
